species,Lon, Lat
Vole_N,-121.662415,38.07457
Vole_N,-123.625462,41.9955479
Vole_N,-123.49,43.06
Vole_N,-123.41,43.12
Vole_N,-123.3222857,43.6637147
Vole_N,-123.2775,42.930833
Vole_N,-121.00674,38.91503
Vole_N,-120.914406,38.688779
Vole_N,-120.6350067,38.75449
Vole_N,-119.4622222,36.6405556
Vole_N,-119.4508333,36.6544444
Vole_N,-120.381667,36.753611
Vole_N,-120.3792,36.7808
Vole_N,-120.3791,36.7807
Vole_N,-119.8218,36.8838
Vole_N,-119.7017,36.8252
Vole_N,-119.4641,36.7166
Vole_N,-119.122201,36.731601
Vole_N,-122.8441182,39.7275109
Vole_N,-122.8537664,39.6535097
Vole_N,-124.253,40.727683
Vole_N,-124.2166667,40.6333333
Vole_N,-124.166762,40.814833
Vole_N,-124.161389,41.135833
Vole_N,-124.1504323,41.0651805
Vole_N,-124.149,40.7851
Vole_N,-124.142431,40.89274
Vole_N,-124.13,40.86
Vole_N,-124.1133254,40.9999229
Vole_N,-124.1057838,41.0202387
Vole_N,-124.100556,40.946389
Vole_N,-124.0857767,40.9050023
Vole_N,-124.0795,40.8701
Vole_N,-124.0780563,40.8759117
Vole_N,-124.0666667,40.5333333
Vole_N,-124.0638883,40.7615337
Vole_N,-124.05,40.53
Vole_N,-124,40
Vole_N,-123.95,41.45
Vole_N,-123.6158322,40.4907074
Vole_N,-124,40.01
Vole_N,-123.97,40.49
Vole_N,-124.36845,40.46708
Vole_N,-124.05869,40.53791
Vole_N,-123.74929,40.49831
Vole_N,-123.62788,40.93965
Vole_N,-124.4052299,40.440217
Vole_N,-124.3684553,40.4670873
Vole_N,-124.286944,40.325278
Vole_N,-124.2623,40.60969
Vole_N,-124.2623,40.5807
Vole_N,-124.140833,40.547222
Vole_N,-124.12376,40.6848699
Vole_N,-124.1126136,41.2101376
Vole_N,-124.1104022,40.4799184
Vole_N,-124.1001847,40.4801238
Vole_N,-124.0586921,40.5379163
Vole_N,-124.0415543,40.5359463
Vole_N,-124.0327,40.5216
Vole_N,-124.01883,40.84341
Vole_N,-123.9383,40.7249
Vole_N,-123.9,40.108056
Vole_N,-123.88759,40.77914
Vole_N,-123.8807184,41.1535776
Vole_N,-123.8584651,41.1335554
Vole_N,-123.7317033,40.8748542
Vole_N,-123.67841,40.84787
Vole_N,-123.6278827,40.9396583
Vole_N,-123.61833,40.91792
Vole_N,-123.59922,41.00487
Vole_N,-123.59863,40.99321
Vole_N,-118.3957214,37.3652992
Vole_N,-118.3088242,37.4049754
Vole_N,-118.3000788,37.4058015
Vole_N,-118.1985827,36.8023957
Vole_N,-118.1318098,36.5959019
Vole_N,-118.0666667,36.6
Vole_N,-118.0608098,36.6071071
Vole_N,-118.05,37.44
Vole_N,-118.03,36.31
Vole_N,-118.0259184,36.3210737
Vole_N,-117.9797509,36.8720953
Vole_N,-118.12,36.55
Vole_N,-118.57446,37.44568
Vole_N,-118.401131,37.454911
Vole_N,-118.348767,37.361434
Vole_N,-118.34519,37.40065
Vole_N,-118.31084,37.40482
Vole_N,-118.304884,37.405079
Vole_N,-118.29121,37.40766
Vole_N,-118.289486,36.78326
Vole_N,-118.289486,36.78325
Vole_N,-118.26855,36.77547
Vole_N,-118.218063,36.871
Vole_N,-118.214801,36.826074
Vole_N,-118.11231,36.59499
Vole_N,-118.10991,36.58926
Vole_N,-118.10244,36.5051
Vole_N,-118.095156,36.59723
Vole_N,-118.08862,37.33035
Vole_N,-118.0619,36.6061
Vole_N,-118.05676,36.54234
Vole_N,-118.03645,36.61906
Vole_N,-118.02917,36.27383
Vole_N,-118.01979,36.32242
Vole_N,-118.01784,36.57739
Vole_N,-118.01131,36.57564
Vole_N,-118.00818,37.41428
Vole_N,-117.92456,36.52875
Vole_N,-117.9087515,35.837806
Vole_N,-117.90836,35.83788
Vole_N,-117.90758,35.93481
Vole_N,-117.905733,35.936983
Vole_N,-117.84273,36.70146
Vole_N,-117.83167,36.69451
Vole_N,-117.8316083,36.69512333
Vole_N,-117.8274633,36.69592167
Vole_N,-117.825149,36.695944
Vole_N,-117.759585,36.126805
Vole_N,-117.75673,36.1143
Vole_N,-122.9435,42.2754
Vole_N,-122.7963,42.3267
Vole_N,-122.6694,42.1947
Vole_N,-122.3342,42.0475
Vole_N,-122.8744,42.2397
Vole_N,-122.853062,42.436101
Vole_N,-122.8495,42.2758
Vole_N,-122.6073,42.2222
Vole_N,-123.3272,42.4392
Vole_N,-123.6147,42.2212
Vole_N,-119.4651,35.6519
Vole_N,-119.3595314,35.3109557
Vole_N,-119.29954,35.1939609
Vole_N,-119.1941498,35.1797177
Vole_N,-118.6311111,35.2222222
Vole_N,-118.5905533,35.7413902
Vole_N,-118.56926,35.7778592
Vole_N,-118.5333333,35.3833333
Vole_N,-118.4899,35.1008
Vole_N,-118.45,35.11
Vole_N,-118.38334,35.058726
Vole_N,-118.35381,35.0496294
Vole_N,-118.2951,35.1630792
Vole_N,-118.2916064,35.6797072
Vole_N,-118.8,35.49
Vole_N,-119.543378,35.1961132
Vole_N,-119.4485,35.16
Vole_N,-119.3971138,35.2139977
Vole_N,-118.5536,35.3819
Vole_N,-118.55009,35.214378
Vole_N,-118.54439,35.3876464
Vole_N,-118.53952,35.2090098
Vole_N,-118.49776,35.598948
Vole_N,-118.49432,35.4277106
Vole_N,-118.49405,35.5870915
Vole_N,-118.36517,35.66776
Vole_N,-118.34507,35.4793329
Vole_N,-118.3444903,35.463044
Vole_N,-118.34256,35.45697
Vole_N,-118.31651,35.44493
Vole_N,-118.31315,35.44219
Vole_N,-118.31,35.7412
Vole_N,-118.305131,35.700313
Vole_N,-118.303466,35.723547
Vole_N,-118.28948,35.666083
Vole_N,-118.274041,35.680563
Vole_N,-118.2197,35.6903
Vole_N,-118.172194,35.730345
Vole_N,-117.94136,35.6106
Vole_N,-117.9069,35.77547
Vole_N,-117.9036,35.774845
Vole_N,-119.7748,36.16736
Vole_N,-122.87555,38.992211
Vole_N,-122.813196,39.010125
Vole_N,-122.8078,39.096
Vole_N,-122.7907686,38.8337554
Vole_N,-122.7443051,38.7967297
Vole_N,-122.6790712,39.0120677
Vole_N,-122.95,39.44
Vole_N,-122.67,39.01
Vole_N,-123.01375,39.17565
Vole_N,-122.79167,38.94272
Vole_N,-122.7945718,39.0924534
Vole_N,-122.7613767,39.3744138
Vole_N,-122.6794,39.0123
Vole_N,-122.67933,39.01223
Vole_N,-120.7328604,40.533556
Vole_N,-120.653,40.416284
Vole_N,-119.7513,37.2502
Vole_N,-119.570618,37.313691
Vole_N,-119.4801403,37.437163
Vole_N,-119.721443,37.090636
Vole_N,-119.695,37.128333
Vole_N,-119.518151,37.283294
Vole_N,-122.9394379,38.1349983
Vole_N,-122.9111073,38.1010747
Vole_N,-122.8862842,38.1174504
Vole_N,-122.85,38.1
Vole_N,-122.8058,38.0692
Vole_N,-122.7727449,37.9837131
Vole_N,-122.7582228,38.0216938
Vole_N,-122.5089,37.9383
Vole_N,-122.5081,37.938454
Vole_N,-122.4849111,37.8844098
Vole_N,-122.4508085,37.8774659
Vole_N,-122.272747,37.871593
Vole_N,-122.25,38.1
Vole_N,-122.98,38.06
Vole_N,-122.903993,38.246684
Vole_N,-122.8986189,38.0693636
Vole_N,-122.6973756,38.0606078
Vole_N,-122.53,38
Vole_N,-122.92976,38.03483
Vole_N,-122.91403,38.20715
Vole_N,-122.89862,38.06936
Vole_N,-122.85579,38.1011
Vole_N,-122.8058,38.06919
Vole_N,-122.78612,38.04058
Vole_N,-122.73972,38.02916
Vole_N,-122.69737,38.0606
Vole_N,-122.67441,37.92487
Vole_N,-122.61528,37.98631
Vole_N,-122.5686,38.10749
Vole_N,-122.56761,37.88965
Vole_N,-122.55632,37.95246
Vole_N,-122.5539,37.9625
Vole_N,-122.54573,37.90684
Vole_N,-122.525,37.89036
Vole_N,-122.49287,37.96506
Vole_N,-122.48773,37.91433
Vole_N,-122.48611,37.91241
Vole_N,-122.47898,37.91612
Vole_N,-122.9811179,38.0604165
Vole_N,-122.9774684,38.2236745
Vole_N,-122.963888,38.2072445
Vole_N,-122.9478788,38.1010022
Vole_N,-122.9407931,38.1386875
Vole_N,-122.9371376,38.1386163
Vole_N,-122.9320232,38.0802138
Vole_N,-122.9295161,38.1009351
Vole_N,-122.9142814,38.0935586
Vole_N,-122.9011817,38.0978691
Vole_N,-122.8998031,38.1654174
Vole_N,-122.894167,38.160556
Vole_N,-122.891698,38.1078446
Vole_N,-122.8882029,38.1119003
Vole_N,-122.88699,38.11089
Vole_N,-122.8714964,38.0301005
Vole_N,-122.8713448,38.1143342
Vole_N,-122.8559965,38.0779508
Vole_N,-122.8559095,38.0866168
Vole_N,-122.8411816,38.1070708
Vole_N,-122.8254121,38.0922129
Vole_N,-122.8059065,38.0983946
Vole_N,-122.7860072,37.9936085
Vole_N,-122.7519984,38.0468503
Vole_N,-122.7291015,38.0189878
Vole_N,-122.7267985,38.0237462
Vole_N,-122.7029552,37.90599
Vole_N,-122.6853,37.9094
Vole_N,-122.6002694,37.96164722
Vole_N,-122.6002694,37.96165278
Vole_N,-122.595675,37.95503889
Vole_N,-122.5500533,37.8429389
Vole_N,-122.55,37.84
Vole_N,-122.5372566,37.9459459
Vole_N,-122.5307177,37.9989641
Vole_N,-122.5251214,37.8964078
Vole_N,-122.5225223,37.8896511
Vole_N,-122.5221382,37.9514616
