species,lon,lat
Microtus californicus,-123.3272,42.4392
Microtus californicus,-123.6147,42.2212
Microtus californicus,-119.4651,35.6519
Microtus californicus,-119.3595314,35.3109557
Microtus californicus,-119.29954,35.1939609
Microtus californicus,-119.1941498,35.1797177
Microtus californicus,-119.0854235,34.8455831
Microtus californicus,-119.0422222,34.8388889
Microtus californicus,-118.921257,34.897259
Microtus californicus,-118.6311111,35.2222222
Microtus californicus,-118.5905533,35.7413902
Microtus californicus,-118.56926,35.7778592
Microtus californicus,-118.5333333,35.3833333
Microtus californicus,-118.4899,35.1008
Microtus californicus,-118.45,35.11
Microtus californicus,-118.38334,35.058726
Microtus californicus,-118.3654954,35.0621717
Microtus californicus,-118.35381,35.0496294
Microtus californicus,-118.2951,35.1630792
Microtus californicus,-118.2916064,35.6797072
Microtus californicus,-117.96129,34.98415
Microtus californicus,-118.8,35.49
Microtus californicus,-119.543378,35.1961132
Microtus californicus,-119.4485,35.16
Microtus californicus,-119.3971138,35.2139977
Microtus californicus,-119.18658,34.95587
Microtus californicus,-119.1835,34.94862
Microtus californicus,-119.18153,34.91872
Microtus californicus,-119.1805,35.075667
Microtus californicus,-119.1805,35.07567
Microtus californicus,-118.89392,34.8760033
Microtus californicus,-118.5536,35.3819
Microtus californicus,-118.55009,35.214378
Microtus californicus,-118.54439,35.3876464
Microtus californicus,-118.53952,35.2090098
Microtus californicus,-118.49776,35.598948
Microtus californicus,-118.49432,35.4277106
Microtus californicus,-118.49405,35.5870915
Microtus californicus,-118.36517,35.66776
Microtus californicus,-118.34507,35.4793329
Microtus californicus,-118.3444903,35.463044
Microtus californicus,-118.34256,35.45697
Microtus californicus,-118.31651,35.44493
Microtus californicus,-118.31315,35.44219
Microtus californicus,-118.31,35.7412
Microtus californicus,-118.305131,35.700313
Microtus californicus,-118.303466,35.723547
Microtus californicus,-118.28948,35.666083
Microtus californicus,-118.274041,35.680563
Microtus californicus,-118.2197,35.6903
Microtus californicus,-118.172194,35.730345
Microtus californicus,-117.94136,35.6106
Microtus californicus,-117.9069,35.77547
Microtus californicus,-117.9036,35.774845
Microtus californicus,-117.8786,34.86395
Microtus californicus,-119.7748,36.16736
Microtus californicus,-122.87555,38.992211
Microtus californicus,-122.813196,39.010125
Microtus californicus,-122.8078,39.096
Microtus californicus,-122.7907686,38.8337554
Microtus californicus,-122.7443051,38.7967297
Microtus californicus,-122.6790712,39.0120677
Microtus californicus,-122.95,39.44
Microtus californicus,-122.67,39.01
Microtus californicus,-123.01375,39.17565
Microtus californicus,-122.79167,38.94272
Microtus californicus,-122.7945718,39.0924534
Microtus californicus,-122.7613767,39.3744138
Microtus californicus,-122.6794,39.0123
Microtus californicus,-122.67933,39.01223
Microtus californicus,-120.7328604,40.533556
Microtus californicus,-120.653,40.416284
Microtus californicus,-119.7513,37.2502
Microtus californicus,-118.77,34.63
Microtus californicus,-118.7248992,34.6295684
Microtus californicus,-118.6985787,34.7704688
Microtus californicus,-118.6893509,34.0785287
Microtus californicus,-118.679167,34.033333
Microtus californicus,-118.6402008,34.4573177
Microtus californicus,-118.6386454,34.1567022
Microtus californicus,-118.6378937,34.0797485
Microtus californicus,-118.61228,34.3294167
Microtus californicus,-118.6025078,34.3357327
Microtus californicus,-118.6000268,34.3298803
Microtus californicus,-118.5958292,34.3285019
Microtus californicus,-118.5888753,34.327708
Microtus californicus,-118.5849813,34.3234131
Microtus californicus,-118.5744,34.4269
Microtus californicus,-118.5507535,34.0906193
Microtus californicus,-118.5391338,34.4237092
Microtus californicus,-118.51455,34.13835
Microtus californicus,-118.51,34.42
Microtus californicus,-118.5097379,32.9169515
Microtus californicus,-118.5061111,34.3325
Microtus californicus,-118.4797222,34.0305556
Microtus californicus,-118.4791667,32.8905556
